"PUF_ID","sample","fpl","SWB_1","SWB_2","SWB_3","FWBscore","FSscore","KHscore"
10533,"General population","100%-199% FPL","4","7 Strongly agree","4","41","30",-0.57
12411,"General population","200%+ FPL","Refused","Refused","7 Strongly agree","45","52",0.242
8503,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","72","73",0.712
10892,"Age 62+ oversample","200%+ FPL","7 Strongly agree","6","7 Strongly agree","75","56",-0.909
13117,"Age 62+ oversample","200%+ FPL","6","6","6","75","48",0.242
10893,"Age 62+ oversample","100%-199% FPL","6","5","3","47","43",-0.188
10737,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","78","54",-0.57
11915,"General population","<100% FPL","4","7 Strongly agree","6","35","69",-0.909
12292,"General population","200%+ FPL","6","6","6","60","63",0.712
13141,"General population","100%-199% FPL","6","4","3","37","40",0.712
8504,"General population","200%+ FPL","6","6","7 Strongly agree","65","37",-0.188
9168,"General population","200%+ FPL","6","4","3","57","47",0.712
9901,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","51","46",-0.188
10337,"Age 62+ oversample","200%+ FPL","7 Strongly agree","4","3","60","47",-1.215
10894,"Age 62+ oversample","200%+ FPL","6","6","6","69","53",1.267
8288,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","86","54",-0.188
11065,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","86","85",-0.188
12009,"General population","200%+ FPL","4","1 Strongly disagree","3","28","42",-0.57
12898,"General population","200%+ FPL","5","5","4","54","34",-0.57
12229,"Age 62+ oversample","200%+ FPL","1 Strongly disagree","2","2","32","45",0.242
12512,"Age 62+ oversample","200%+ FPL","6","6","6","62","58",0.712
10534,"Age 62+ oversample","100%-199% FPL","6","6","6","78","53",-1.215
12155,"General population","100%-199% FPL","2","2","4","36","54",-0.57
12085,"General population","200%+ FPL","6","5","4","60","55",0.242
12513,"General population","100%-199% FPL","6","6","7 Strongly agree","52","41",-0.909
8930,"Age 62+ oversample","200%+ FPL","6","6","7 Strongly agree","60","53",0.712
11485,"Age 62+ oversample","200%+ FPL","7 Strongly agree","6","3","50","51",-0.909
13200,"General population","200%+ FPL","6","5","6","55","54",-0.57
10338,"General population","200%+ FPL","6","5","6","49","43",-0.57
11066,"General population","200%+ FPL","4","4","4","56","41",-0.188
10535,"General population","<100% FPL","6","4","5","57","50",-0.188
10115,"General population","200%+ FPL","7 Strongly agree","5","7 Strongly agree","69","81",0.242
13400,"Age 62+ oversample","200%+ FPL","6","5","5","67","48",1.267
13066,"General population","200%+ FPL","5","5","5","61","55",-0.188
13839,"General population","200%+ FPL","3","5","4","65","64",1.267
9169,"General population","<100% FPL","5","5","5","31","73",-0.909
9677,"Age 62+ oversample","200%+ FPL","4","4","4","55","42",1.267
9170,"General population","100%-199% FPL","5","5","6","62","35",-1.9
12955,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","56","43",0.242
8505,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","76","81",0.242
12348,"General population","200%+ FPL","3","3","4","49","40",0.242
12670,"General population","200%+ FPL","6","6","6","66","57",-0.57
11067,"General population","200%+ FPL","6","6","6","57","45",0.712
12156,"General population","200%+ FPL","3","4","4","44","47",-0.57
12956,"General population","200%+ FPL","4","4","4","53","42",0.712
9678,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","49","73",0.242
8113,"General population","<100% FPL","4","4","7 Strongly agree","24","42",-0.909
12412,"General population","100%-199% FPL","5","4","6","48","40",-0.909
10536,"Age 62+ oversample","200%+ FPL","5","4","5","45","41",0.712
10895,"General population","200%+ FPL","7 Strongly agree","6","6","78","56",0.712
11486,"General population","200%+ FPL","6","7 Strongly agree","5","53","38",-0.188
11916,"General population","200%+ FPL","6","6","5","61","41",0.242
8931,"General population","200%+ FPL","6","6","6","55","42",1.267
11346,"General population","100%-199% FPL","6","6","2","51","67",-0.188
12827,"General population","200%+ FPL","7 Strongly agree","4","7 Strongly agree","79","56",-0.909
8506,"General population","<100% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","53","64",-0.909
13950,"Age 62+ oversample","<100% FPL","6","6","7 Strongly agree","58","46",-0.188
7979,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","68","57",0.712
12595,"General population","200%+ FPL","6","1 Strongly disagree","1 Strongly disagree","22","30",-0.57
10117,"Age 62+ oversample","200%+ FPL","7 Strongly agree","6","6","67","85",1.267
13050,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","88","77",0.712
9417,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","52","50",-0.57
9902,"Age 62+ oversample","200%+ FPL","4","1 Strongly disagree","1 Strongly disagree","65","69",-1.485
14059,"General population","200%+ FPL","6","5","4","62","42",-0.57
8932,"Age 62+ oversample","200%+ FPL","6","6","6","83","54",1.267
9903,"General population","200%+ FPL","4","4","4","44","49",-0.188
14189,"General population","100%-199% FPL","5","5","6","55","41",-0.909
12671,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","56","37",-0.57
13298,"General population","200%+ FPL","5","6","5","49","42",-1.215
9904,"General population","200%+ FPL","5","4","5","67","60",1.267
10537,"General population","200%+ FPL","6","5","6","57","43",0.242
11068,"General population","200%+ FPL","6","5","6","62","51",1.267
10339,"General population","200%+ FPL","6","2","6","49","45",0.242
7220,"General population","200%+ FPL","5","4","4","49","35",-1.9
12828,"General population","200%+ FPL","6","6","6","53","54",0.242
9418,"General population","<100% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","86","79",-0.57
7980,"General population","100%-199% FPL","5","5","5","42","40",-1.485
8507,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","66","58",-1.215
12349,"General population","100%-199% FPL","2","7 Strongly agree","7 Strongly agree","54","59",-1.485
7364,"General population","<100% FPL","5","5","5","39","42",-0.188
13210,"General population","100%-199% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","59","45",-0.909
11069,"General population","200%+ FPL","7 Strongly agree","1 Strongly disagree","7 Strongly agree","68","59",-0.188
12470,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","75","62",-0.57
11917,"General population","100%-199% FPL","6","6","6","50","55",-0.188
10118,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","62","44",-1.485
13397,"General population","<100% FPL","4","5","5","48","39",-1.215
8699,"General population","200%+ FPL","5","5","5","58","40",1.267
7981,"General population","200%+ FPL","5","5","5","49","42",-1.215
9171,"General population","200%+ FPL","5","5","4","50","47",-0.188
11615,"Race/ethnicity and poverty oversample","200%+ FPL","5","4","5","59","38",0.242
14199,"Race/ethnicity and poverty oversample","100%-199% FPL","3","4","6","43","53",-0.188
11487,"Race/ethnicity and poverty oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","57","59",0.242
7194,"Race/ethnicity and poverty oversample","200%+ FPL","6","6","7 Strongly agree","41","49",-1.215
13757,"Race/ethnicity and poverty oversample","<100% FPL","5","7 Strongly agree","7 Strongly agree","57","61",-0.57
13893,"Race/ethnicity and poverty oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","6","79","69",0.242
8934,"Race/ethnicity and poverty oversample","200%+ FPL","6","6","7 Strongly agree","59","38",-0.188
7195,"Race/ethnicity and poverty oversample","<100% FPL","7 Strongly agree","6","7 Strongly agree","28","42",-0.57
12986,"Race/ethnicity and poverty oversample","<100% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","49","42",-1.485
11721,"Race/ethnicity and poverty oversample","200%+ FPL","6","6","5","68","58",-1.215
8289,"Race/ethnicity and poverty oversample","200%+ FPL","5","7 Strongly agree","7 Strongly agree","35","48",-0.909
13074,"Race/ethnicity and poverty oversample","<100% FPL","6","6","5","49","36",-1.9
7365,"Race/ethnicity and poverty oversample","<100% FPL","2","3","6","49","36",-1.215
9419,"Race/ethnicity and poverty oversample","200%+ FPL","4","6","5","56","35",-0.188
9420,"Race/ethnicity and poverty oversample","200%+ FPL","5","3","5","42","42",-0.188
9172,"Race/ethnicity and poverty oversample","<100% FPL","6","7 Strongly agree","7 Strongly agree","64","51",-1.215
8935,"Race/ethnicity and poverty oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","4","57","53",0.712
12350,"Race/ethnicity and poverty oversample","200%+ FPL","6","5","5","71","58",0.242
14052,"Race/ethnicity and poverty oversample","<100% FPL","5","5","7 Strongly agree","39","53",-1.713
12809,"Race/ethnicity and poverty oversample","<100% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","30","66",-1.713
13311,"Race/ethnicity and poverty oversample","200%+ FPL","6","6","6","85","60",-0.188
13043,"Race/ethnicity and poverty oversample","<100% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","76","85",-1.713
7196,"Race/ethnicity and poverty oversample","200%+ FPL","4","4","4","49","41",-1.215
10738,"Race/ethnicity and poverty oversample","200%+ FPL","6","7 Strongly agree","6","59","67",1.267
8936,"Race/ethnicity and poverty oversample","200%+ FPL","7 Strongly agree","6","6","64","75",0.712
10896,"Race/ethnicity and poverty oversample","200%+ FPL","5","5","6","50","69",-0.57
7366,"Race/ethnicity and poverty oversample","<100% FPL","3","3","3","59","29",-1.713
12846,"Race/ethnicity and poverty oversample","200%+ FPL","6","6","5","55","40",-0.57
14086,"Race/ethnicity and poverty oversample","200%+ FPL","6","5","4","51","51",0.242
12829,"Race/ethnicity and poverty oversample","100%-199% FPL","3","Refused","Refused","49","44",-0.57
10340,"Race/ethnicity and poverty oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","69","63",-0.909
10897,"Race/ethnicity and poverty oversample","<100% FPL","4","6","6","53","53",-1.485
9421,"Race/ethnicity and poverty oversample","200%+ FPL","5","5","6","57","50",-0.188
7982,"Race/ethnicity and poverty oversample","<100% FPL","Refused","Refused","Refused","Refused","Refused",-1.485
13395,"Race/ethnicity and poverty oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","81","80",-0.188
10898,"Race/ethnicity and poverty oversample","200%+ FPL","6","5","7 Strongly agree","62","51",-0.57
8700,"Race/ethnicity and poverty oversample","<100% FPL","4","5","4","45","42",-2.053
11488,"Race/ethnicity and poverty oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","71","81",-1.215
10739,"Race/ethnicity and poverty oversample","<100% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","36","46",-1.215
11070,"Race/ethnicity and poverty oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","51","39",-0.188
10538,"Race/ethnicity and poverty oversample","200%+ FPL","6","6","3","60","85",-0.909
7983,"Race/ethnicity and poverty oversample","100%-199% FPL","4","4","5","56","53",0.712
14117,"Race/ethnicity and poverty oversample","200%+ FPL","6","7 Strongly agree","7 Strongly agree","61","48",-1.215
9422,"Race/ethnicity and poverty oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","56","69",-1.215
13075,"Race/ethnicity and poverty oversample","200%+ FPL","3","5","6","47","51",0.712
13282,"Race/ethnicity and poverty oversample","<100% FPL","4","4","5","22","40",-1.485
12293,"Race/ethnicity and poverty oversample","200%+ FPL","5","6","7 Strongly agree","62","65",-0.57
14025,"Race/ethnicity and poverty oversample","<100% FPL","5","5","5","54","41",-0.909
13019,"Race/ethnicity and poverty oversample","200%+ FPL","5","7 Strongly agree","7 Strongly agree","57","46",0.242
7164,"Race/ethnicity and poverty oversample","200%+ FPL","4","4","4","55","42",-1.485
14020,"Race/ethnicity and poverty oversample","200%+ FPL","5","7 Strongly agree","7 Strongly agree","56","59",0.242
9173,"Race/ethnicity and poverty oversample","200%+ FPL","5","6","4","51","57",-0.188
10899,"Race/ethnicity and poverty oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","49","50",-0.57
9679,"Race/ethnicity and poverty oversample","200%+ FPL","6","6","7 Strongly agree","63","55",-0.909
11071,"Race/ethnicity and poverty oversample","200%+ FPL","3","7 Strongly agree","7 Strongly agree","55","66",-0.57
7367,"Race/ethnicity and poverty oversample","100%-199% FPL","6","5","6","46","43",-0.909
12351,"Race/ethnicity and poverty oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","55","45",-0.909
10119,"Race/ethnicity and poverty oversample","200%+ FPL","5","7 Strongly agree","5","52","39",-0.188
7984,"Race/ethnicity and poverty oversample","<100% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","30","71",-1.215
9905,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","84","57",0.712
14089,"Race/ethnicity and poverty oversample","200%+ FPL","5","4","4","20","30",-0.188
14133,"Race/ethnicity and poverty oversample","200%+ FPL","5","7 Strongly agree","7 Strongly agree","64","71",0.242
7985,"Race/ethnicity and poverty oversample","<100% FPL","4","7 Strongly agree","7 Strongly agree","57","25",-2.053
13851,"Race/ethnicity and poverty oversample","100%-199% FPL","4","6","5","36","63",-0.909
11216,"Race/ethnicity and poverty oversample","200%+ FPL","3","3","2","29","24",0.242
12230,"Race/ethnicity and poverty oversample","200%+ FPL","5","4","5","52","46",-0.188
7311,"Race/ethnicity and poverty oversample","100%-199% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","26","79",-1.713
7696,"Race/ethnicity and poverty oversample","<100% FPL","4","4","4","49","42",-1.215
12413,"Race/ethnicity and poverty oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","61","48",0.712
13630,"Race/ethnicity and poverty oversample","200%+ FPL","5","6","5","65","46",0.712
10539,"Race/ethnicity and poverty oversample","<100% FPL","4","4","6","46","37",-0.909
12294,"Race/ethnicity and poverty oversample","<100% FPL","6","7 Strongly agree","6","42","64",-1.485
8115,"Race/ethnicity and poverty oversample","200%+ FPL","5","5","6","58","52",-1.713
